gig_id,seller,seller_level,score,score_num,title,currency,price_start,keyword,results_count,url,img,last_modified_date
115747367,sameerasd,NA,5,2,"I will do python programming, scripts and projects",€,18.51,python programming,538,https://www.fiverr.com//sameerasd/do-python-programming-scripts-and-projects?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=32&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/115747367/original/f0910d0c542cb3a2a5d3b81ea155ed8a1f3de6f1/do-python-programming-scripts-and-projects.jpg",2019-04-03T07:34:15Z
123009857,surajdeshmukh36,Level 1 Seller,5,1,I will do programming in r and python,€,92.57,python programming,538,https://www.fiverr.com//surajdeshmukh36/do-programming-in-r-and-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=33&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&seller_online=true&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123009857/original/b6edf5f60fbff4405a2acd516e9c55aa3bef4a47/do-programming-in-r-and-python.jpeg",2019-04-03T07:34:15Z
123044456,shikari2917,NA,5,2,I will do python programming and gui,€,9.26,python programming,538,https://www.fiverr.com//shikari2917/do-python-programming-and-gui?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=34&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/t_medium5,q_auto,f_auto/v1/vzrthumb/19643583/image",2019-04-03T07:34:15Z
109606233,coderkovid,NA,5,1,I will teach python programming basic to advanced,€,13.89,python programming,538,https://www.fiverr.com//coderkovid/teach-python-basic-to-advanced-in-28-days?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=35&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/109606233/original/2f6d079af99bc302a8db1c110ad7014da05ab6f5/teach-python-basic-to-advanced-in-28-days.jpg",2019-04-03T07:34:15Z
122994848,danishkumarsw,NA,5,4,"I will do java, c, cpp and python programs projects and assignments",€,4.63,python programming,538,https://www.fiverr.com//danishkumarsw/do-java-c-cpp-and-python-assignments?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=36&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122994848/original/e51e954e136f8f21d7db74a57b87768acf9ee04e/do-java-c-cpp-and-python-assignments.png",2019-04-03T07:34:15Z
110233697,siddh6614,NA,NA,NA,"I will make arduino, robotics,python,iot, raspberry pi programming",€,4.63,python programming,538,https://www.fiverr.com//siddh6614/do-iot-based-system-or-projects?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=37&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110233697/original/476b52f1b00896903e94d4c498290caddb90fa6a/do-iot-based-system-or-projects.jpg",2019-04-03T07:34:15Z
69090491,mithun98,NA,5,3,I will teach python programming language,€,13.89,python programming,538,https://www.fiverr.com//mithun98/learn-python-programming-language?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=38&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/69090491/original/dcafeb1f95fbe2501376c8e9629109ba979d6a67/learn-python-programming-language.jpg",2019-04-03T07:34:15Z
107226003,xpath3030,Level 2 Seller,4.9,23,I will do any programming project in python,€,23.14,python programming,538,https://www.fiverr.com//xpath3030/do-any-programming-project-in-python?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=39&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/107226003/original/1a5451417d9098ba10132c0b20263be04f6ad7d5/do-any-programming-project-in-python.png",2019-04-03T07:34:15Z
119245375,javiermedina362,NA,5,1,I will do a python program for you,€,4.63,python programming,538,https://www.fiverr.com//javiermedina362/do-a-python-program-for-you?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=40&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/119245375/original/8a40e6b5e389196b4f8457e62a2a7cf122b921c9/do-a-python-program-for-you.png",2019-04-03T07:34:15Z
122811380,mirzaahmad21,NA,5,2,I will do python programming projects,€,4.63,python programming,538,https://www.fiverr.com//mirzaahmad21/do-python-programming-projects?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=41&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122811380/original/2ac7ec18dad8cb142dd814eb9b8d9647957dfc4b/do-python-programming-projects.png",2019-04-03T07:34:15Z
110705796,csgeek,Level 1 Seller,5,7,I will do your python and r programming projects,€,9.26,python programming,538,https://www.fiverr.com//csgeek/your-python-and-r-programming-scripting-and-analysis?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=42&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110705796/original/a5a467584c8dd5f9b47e38e3c782b17e88bb021d/your-python-and-r-programming-scripting-and-analysis.png",2019-04-03T07:34:15Z
115042787,avishkache,NA,5,4,I will assist you with python and c programming assignments,€,4.63,python programming,538,https://www.fiverr.com//avishkache/assist-you-with-python-and-c-programming-assignments?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=43&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/115042787/original/69c0a4e78155a08a7256d5a6a3c8f1107bc61bc8/assist-you-with-python-and-c-programming-assignments.jpeg",2019-04-03T07:34:15Z
116941231,teguhikhlas,Level 1 Seller,5,1,I will do a simple python programming,€,4.63,python programming,538,https://www.fiverr.com//teguhikhlas/do-a-simple-python-programming?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=44&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/116941231/original/36adea17b30ce986833d24eee11066f49d3a48f9/do-a-simple-python-programming.png",2019-04-03T07:34:15Z
118349935,digitalemmanuel,NA,5,1,I will do python programming and gui,€,74.06,python programming,538,https://www.fiverr.com//digitalemmanuel/do-python-programming-and-gui?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=45&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/118349935/original/bd9243ecd30abe64db01b08d12d9201e85e0068e/do-python-programming-and-gui.jpg",2019-04-03T07:34:15Z
114218867,dhareeyy,NA,5,7,"I will write python code for webscraping, data analysis, programing",€,9.26,python programming,538,https://www.fiverr.com//dhareeyy/scrape-any-websites-and-save-in-excel-sql-json-format?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=46&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/114218867/original/55de6fd4b6320f7d86cfe7cf455218953b9c6890/scrape-any-websites-and-save-in-excel-sql-json-format.jpg",2019-04-03T07:34:15Z
109121639,jadjazi,Level 2 Seller,5,4,I will do python programming projects,€,18.51,python programming,538,https://www.fiverr.com//jadjazi/do-python-programming-projects-abfc?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=47&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/109121639/original/5d7c7d2bc4b59a7fe0497105a6b82a9eafece9fe/do-python-programming-projects-abfc.jpg",2019-04-03T07:34:15Z
122648318,themiyafernando,NA,5,1,I will do your school level python task program or project,€,9.26,python programming,538,https://www.fiverr.com//themiyafernando/your-school-level-python-task-program-or-project?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=48&ref_ctx_id=1eb3f7da-590b-41a5-9387-1c9a40f8aa9e&funnel=06b65993-3ad5-49dd-87f7-f66e20f55464,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122648318/original/f87c5aa4169d981c07df0a2b494b5200b54d927d/your-school-level-python-task-program-or-project.png",2019-04-03T07:34:15Z
2163983,shadow_mal,NA,5,247,"I will build,modify,troubleshoot your wordpress site",€,4.64,troubleshooting,395,https://www.fiverr.com//shadow_mal/do-anything-related-to-buildmodifytroubleshoot-your-wordpress-site?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=1&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&seller_online=true&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/2163983/original/ec30f48bb14a0182a3505a711f35ba67483b1bb3/do-anything-related-to-buildmodifytroubleshoot-your-wordpress-site.png",2019-04-03T07:34:15Z
66642536,iampnp,Level 1 Seller,5,10,I will do setup and  troubleshooting for gnu linux related system,€,4.64,troubleshooting,395,https://www.fiverr.com//iampnp/do-setup-and-troubleshooting-for-gnulinux-related-system?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=2&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/66642536/original/dc03978a7c8b332cfc51e80c2a0eb8d739cadd87/do-setup-and-troubleshooting-for-gnulinux-related-system.png",2019-04-03T07:34:15Z
120575895,yasibahmed,NA,5,3,I will assist to configure and troubleshoot any fortigate issues,€,13.91,troubleshooting,395,https://www.fiverr.com//yasibahmed/assist-to-configure-and-troubleshoot-any-fortigate-issues?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=3&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/120575895/original/8b328ce5231fca2349b2fd521f6c62b444e5c0b2/assist-to-configure-and-troubleshoot-any-fortigate-issues.jpg",2019-04-03T07:34:15Z
3160231,davehaertel,Level 2 Seller,5,157,I will troubleshoot and fix your html and CSS problem,€,4.64,troubleshooting,395,https://www.fiverr.com//davehaertel/troubleshoot-your-html-or-css-problem?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=4&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/t_medium5,q_auto,f_auto/v1/vzrthumb/3310912/image",2019-04-03T07:34:15Z
116799834,ukchrisball,Level 1 Seller,5,34,I will troubleshoot your java code,€,9.27,troubleshooting,395,https://www.fiverr.com//ukchrisball/troubleshoot-your-java-code?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=5&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/116799834/original/0526b5780feb092cf8fcc2850782c3fbdb4573f2/troubleshoot-your-java-code.png",2019-04-03T07:34:15Z
110216221,leafarecm,NA,5,7,I will configure or troubleshoot your mikrotik routerboard,€,13.91,troubleshooting,395,https://www.fiverr.com//leafarecm/create-configs-and-troubleshoot-in-mikrotik?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=6&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&seller_online=true&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/110216221/original/0d3d5cfc6e044959eeee604440e7e3e5b308abb2/create-configs-and-troubleshoot-in-mikrotik.png",2019-04-03T07:34:15Z
111698590,bestmssell,Level 1 Seller,5,7,"I will deploy, setup, admin and troubleshoot office 365",€,46.37,troubleshooting,395,https://www.fiverr.com//bestmssell/setup-migration-admin-and-troubleshoot-office-365?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=7&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/111698590/original/72cef7deab2ba98a2073a5f1143192f04d9af8f0/setup-migration-admin-and-troubleshoot-office-365.jpg",2019-04-03T07:34:15Z
117924699,ankitsolanki169,Level 1 Seller,5,4,I will fix and troubleshoot captivate elearning course,€,27.82,troubleshooting,395,https://www.fiverr.com//ankitsolanki169/fix-and-troubleshoot-captivate-elearning-course?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=8&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117924699/original/bf864ab8fe05804bf02003983e3e42191af845b3/fix-and-troubleshoot-captivate-elearning-course.jpg",2019-04-03T07:34:15Z
103178287,shoaibsheikh786,NA,5,18,"I will setup, troubleshoot or customize any CRM for you",€,64.92,troubleshooting,395,https://www.fiverr.com//shoaibsheikh786/clean-spyware-adware-or-virus-from-your-computer?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=9&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/103178287/original/92e04734f859c1cdfd6e4e607b57691cf4cd8b68/clean-spyware-adware-or-virus-from-your-computer.jpg",2019-04-03T07:34:15Z
122600739,saurusama,NA,5,8,I will troubleshoot and fix your html and CSS professionally,€,4.64,troubleshooting,395,https://www.fiverr.com//saurusama/troubleshoot-and-fix-your-html-and-css-professionally?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=10&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122600739/original/1e90c68908a4d89d56f75590d176a1cd6b3c2302/troubleshoot-and-fix-your-html-and-css-professionally.png",2019-04-03T07:34:15Z
3343110,platinumsupport,Level 2 Seller,5,266,I will troubleshoot technical issue of linux server and websites,€,4.64,troubleshooting,395,https://www.fiverr.com//platinumsupport/troubleshoot-any-linux-c-panel-server-issues?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=11&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/t_medium5,q_auto,f_auto/v1/vzrthumb/9782158/image",2019-04-03T07:34:15Z
122349252,fivevrrbala,NA,5,1,I will troubleshoot and fix linux server issues as fast,€,9.27,troubleshooting,395,https://www.fiverr.com//fivevrrbala/troubleshoot-and-fix-linux-server-issues-as-fast?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=12&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&seller_online=true&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/122349252/original/f9039ada828960cc5c7f21954ac2b33b9dbb0395/troubleshoot-and-fix-linux-server-issues-as-fast.jpg",2019-04-03T07:34:15Z
2914763,omairali,Level 2 Seller,4.9,49,I will configure and  troubleshoot windows server,€,4.64,troubleshooting,395,https://www.fiverr.com//omairali/configure-troubleshoot-server-problems?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=13&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/2914763/original/mcitp/configure-troubleshoot-server-problems.jpg",2019-04-03T07:34:15Z
117483424,jfraja,Level 1 Seller,5,5,"I will teach, configure and troubleshoot cisco asa firewall",€,13.91,troubleshooting,395,https://www.fiverr.com//jfraja/configure-cisco-asa-firewalls?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=14&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&seller_online=true&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117483424/original/0574c3b4150056f7c9f79323272d75210a2f237d/configure-cisco-asa-firewalls.jpg",2019-04-03T07:34:15Z
67250161,iampnp,Level 1 Seller,5,14,I will setup mail server or troubleshoot,€,23.19,troubleshooting,395,https://www.fiverr.com//iampnp/setup-mail-server-or-troubleshoot?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=15&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/67250161/original/ad69dd3bd4ae291bb52c11060ad0335e15411be1/setup-mail-server-or-troubleshoot.jpg",2019-04-03T07:34:15Z
104261780,fix_wordpress_i,NA,5,4,I will fix wordpress error troubleshoot,€,9.27,troubleshooting,395,https://www.fiverr.com//fix_wordpress_i/fix-wordpress-error-troubleshoot?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=16&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/104261780/original/c73715dca576de5d145d031fb7a768c0d18787a2/fix-wordpress-error-troubleshoot.jpg",2019-04-03T07:34:15Z
112959633,devinprejean,Level 1 Seller,5,17,I will create or troubleshoot flows or powerapps,€,27.82,troubleshooting,395,https://www.fiverr.com//devinprejean/create-or-troubleshoot-infopath-forms-or-powerapps?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=17&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/112959633/original/cd2ac09218f9199ef16fc3a58efe6a55c99a6f13/create-or-troubleshoot-infopath-forms-or-powerapps.png",2019-04-03T07:34:15Z
123457524,gam3s2freak,NA,5,2,I will troubleshoot and build excel solutions,€,4.64,troubleshooting,395,https://www.fiverr.com//gam3s2freak/troubleshoot-or-build-excel-solutions-for-you?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=18&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123457524/original/4a8191d59f745d8253e177df3b364fdca5e0f743/troubleshoot-or-build-excel-solutions-for-you.png",2019-04-03T07:34:15Z
123701039,jamshedalam0007,NA,NA,NA,I will troubleshoot or configure windows server,€,46.37,troubleshooting,395,https://www.fiverr.com//jamshedalam0007/troubleshoot-or-configure-windows-server?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=19&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123701039/original/35f6a93c77f24e46a457259169d1990c40530de4/troubleshoot-or-configure-windows-server.jpg",2019-04-03T07:34:15Z
117909917,chandramanish,NA,5,6,I will configure and troubleshoot ubuntu desktop server apache php mysql,€,9.27,troubleshooting,395,https://www.fiverr.com//chandramanish/configure-and-troubleshoot-ubuntu-desktop-server-apache-php-mysql?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=20&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117909917/original/900380610b9da110b48bd93b8a4b66b2992eb1fa/configure-and-troubleshoot-ubuntu-desktop-server-apache-php-mysql.jpg",2019-04-03T07:34:15Z
117482789,jplinn,NA,5,5,"I will do general database recovery,troubleshooting,optimization",€,23.19,troubleshooting,395,https://www.fiverr.com//jplinn/do-general-database-recovery-troubleshooting-optimization?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=21&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117482789/original/7c530ca99e6047031f8e6f2fe29e969ff25075a8/do-general-database-recovery-troubleshooting-optimization.jpg",2019-04-03T07:34:15Z
123461140,hjebbour,NA,5,2,I will troubleshoot and support windows desktop and laptop,€,9.27,troubleshooting,395,https://www.fiverr.com//hjebbour/troubleshoot-and-support-windows-client?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=22&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123461140/original/ac4a6309183be5413a62867d457ff5fc7c6b651d/troubleshoot-and-support-windows-client.png",2019-04-03T07:34:15Z
119767284,stariyaz,NA,5,1,I will troubleshoot computer issues on spot,€,9.27,troubleshooting,395,https://www.fiverr.com//stariyaz/troubleshooting-computer-issues-on-spot?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=23&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/119767284/original/a8f0b5212f02008c77a3af95887a54f3ba13d0c2/troubleshooting-computer-issues-on-spot.jpg",2019-04-03T07:34:15Z
78485876,mk_kamal,NA,5,7,"I will install,configure and troubleshooting microsoft ad exchange",€,37.1,troubleshooting,395,https://www.fiverr.com//mk_kamal/install-and-configure-microsoft-ad-exchange?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=24&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/78485876/original/d967aa9375ffcd8631674b797a42ba557f1f54ca/install-and-configure-microsoft-ad-exchange.jpg",2019-04-03T07:34:15Z
125121305,syed_aly,NA,5,1,"I will troubleshoot,setup,fix anything on linux,mac,windows for you",€,4.64,troubleshooting,395,https://www.fiverr.com//syed_aly/troubleshoot-setup-fix-anything-on-linux-mac-windows-for-you?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=25&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/125121305/original/f7235018034182aa274de743f38ad83101dbad24/troubleshoot-setup-fix-anything-on-linux-mac-windows-for-you.jpeg",2019-04-03T07:34:15Z
121973983,dileepponna,NA,5,1,I will professionally setup and troubleshoot vmware and citrix environements,€,46.37,troubleshooting,395,https://www.fiverr.com//dileepponna/professionally-setup-vmware-and-citrix-environements?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=26&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/121973983/original/c4cedb8344647f4ae635cf44dc2255f60cb5cb6c/professionally-setup-vmware-and-citrix-environements.jpg",2019-04-03T07:34:15Z
2542654,rashidali425,NA,4.9,25,"I will troubleshoot windows xp,win 7, win 8,win 10",€,4.64,troubleshooting,395,https://www.fiverr.com//rashidali425/troubleshoot-windows-xpvistawin7-and-win8?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=27&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/2542654/original/Untitled/troubleshoot-windows-xpvistawin7-and-win8.jpg",2019-04-03T07:34:15Z
117524467,jfraja,Level 1 Seller,5,2,I will configure and troubleshoot cisco wireless controller and ap,€,9.27,troubleshooting,395,https://www.fiverr.com//jfraja/configure-cisco-wireless-lan-controller?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=28&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&seller_online=true&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/117524467/original/4cda2e525df8d1c5626f2fd6140f0f8301ae1e98/configure-cisco-wireless-lan-controller.png",2019-04-03T07:34:15Z
123794889,fahad_bashir,NA,5,2,I will configure elastix and troubleshoot,€,4.64,troubleshooting,395,https://www.fiverr.com//fahad_bashir/configure-elastix-and-troubleshoot?context_referrer=search_gigs&context_type=auto&pckg_id=1&pos=29&ref_ctx_id=5751d1e9-ff8a-4015-a49a-9edda1eb1b7a&funnel=13e24f23-917e-4cc2-a988-d971ad6ddf81,"https://fiverr-res.cloudinary.com/images/t_medium7,q_auto,f_auto/gigs/123794889/original/f71819e2ea1898b0e254aaa51cf3b9f075a6a24d/configure-elastix-and-troubleshoot.png",2019-04-03T07:34:15Z
